Date,Open,High,Low,Close,Adj Close,Volume
5/20/2009,18.232857,18.45857,17.9,17.981428,15.936146,97146000
5/21/2009,17.878571,18.111429,17.555714,17.74,15.722177,101986500
5/22/2009,17.721428,17.74,17.392857,17.5,15.509477,74499600
5/26/2009,17.822857,18.690001,17.792856,18.682858,16.557785,159231800
5/27/2009,18.825714,19.282858,18.701429,19.007143,16.84519,161605500
5/28/2009,19.064285,19.341429,18.861429,19.295713,17.100939,121888200
5/29/2009,19.341429,19.414286,19.121429,19.401428,17.194626,114133600
6/1/2009,19.495714,19.998571,19.428572,19.907143,17.64282,113124900
6/2/2009,19.855715,20.191429,19.764286,19.927143,17.660549,114055900
6/3/2009,20,20.158571,19.867144,20.135714,17.84539,141299900
6/4/2009,20.018572,20.597143,20.005714,20.534286,18.198631,137658500
6/5/2009,20.758572,20.914286,20.45857,20.667143,18.316374,158179000
6/8/2009,20.545713,20.604286,19.918571,20.549999,18.212555,232913100
6/9/2009,20.544285,20.651428,20.078571,20.388571,18.069487,169241100
6/10/2009,20.325714,20.335714,19.757143,20.035715,17.756765,172155900
6/11/2009,19.935715,20.222857,19.792856,19.992857,17.718782,131205900
6/12/2009,19.83,19.871429,19.434286,19.567142,17.341492,140771400
6/15/2009,19.43,19.561428,19.27,19.441429,17.230082,134937600
6/16/2009,19.522858,19.781429,19.442858,19.478571,17.262995,128701300
6/17/2009,19.524286,19.635714,19.218571,19.368572,17.165508,142853200
6/18/2009,19.444286,19.714285,19.370001,19.411428,17.203493,106920100
6/19/2009,19.724285,19.928572,19.557142,19.925714,17.659285,180464200
6/22/2009,20.095715,20.222857,19.475714,19.624287,17.392139,158728500
6/23/2009,19.485714,19.564285,18.982857,19.144285,16.96673,176633100
6/24/2009,19.345715,19.642857,19.265715,19.459999,17.246536,121381400
6/25/2009,19.392857,20.028572,19.315714,19.98,17.707392,147361900
6/26/2009,19.969999,20.508572,19.962856,20.348572,18.034039,109846100
6/29/2009,20.494286,20.564285,20.219999,20.281429,17.974535,141904000
6/30/2009,20.368572,20.542856,20.257143,20.347143,18.03277,108556000
7/1/2009,20.5,20.665714,20.360001,20.404285,18.08342,103544700
7/2/2009,20.178572,20.404285,19.969999,20.002857,17.727648,92619800
7/6/2009,19.814285,19.855715,19.464285,19.801428,17.549129,124672100
7/7/2009,19.782858,19.954287,19.311428,19.342857,17.142721,115399200
7/8/2009,19.417143,19.719999,19.202858,19.602858,17.373142,143982300
7/9/2009,19.68,19.712856,19.418571,19.48,17.264259,85756300
7/10/2009,19.477142,19.852858,19.474285,19.788572,17.537737,111318900
7/13/2009,19.934286,20.334286,19.647142,20.334286,18.021378,120875300
7/14/2009,20.290001,20.454287,20.165714,20.324286,18.012512,86811900
7/15/2009,20.719999,21,20.617144,20.982857,18.59618,121396800
7/16/2009,20.822857,21.145714,20.795713,21.074286,18.677206,98392700
7/17/2009,21.297142,21.717142,21.232857,21.678572,19.212759,150538500
7/20/2009,21.895714,22.148571,21.555714,21.844286,19.359623,183881600
7/21/2009,21.898571,21.918571,21.392857,21.644285,19.182369,218695400
7/22/2009,22.54143,22.675714,22.301428,22.391428,19.844528,218526000
7/23/2009,22.375713,22.634285,22.222857,22.545713,19.981268,131740700
7/24/2009,22.421429,22.857143,22.357143,22.855715,20.256012,109590600
7/27/2009,22.881428,22.982857,22.465714,22.871429,20.269936,108327800
7/28/2009,22.697144,22.871429,22.514286,22.857143,20.257275,90888700
7/29/2009,22.700001,22.921429,22.607143,22.861429,20.261074,95539500
7/30/2009,23.1,23.531429,23.071428,23.255714,20.610512,117401200
7/31/2009,23.284286,23.571428,23.272858,23.341429,20.686476,105634200
8/3/2009,23.601429,23.805714,23.552856,23.775715,21.071365,98560000
8/4/2009,23.561428,23.652857,23.45857,23.65,20.959946,98952700
8/5/2009,23.678572,23.912857,23.45857,23.587143,20.904236,105795900
8/6/2009,23.654285,23.787144,23.298571,23.415714,20.752312,85404200
8/7/2009,23.641428,23.799999,23.542856,23.644285,20.954887,96838700
8/10/2009,23.665714,23.799999,23.379999,23.531429,20.854868,75073600
8/11/2009,23.384285,23.482857,23.125713,23.261429,20.615574,88835600
8/12/2009,23.221428,23.815714,23.20857,23.615715,20.929564,111267800
8/13/2009,23.807142,24.095715,23.785715,24.059999,21.323318,109995200
8/14/2009,23.991428,24.032858,23.647142,23.825714,21.115675,76454000
8/17/2009,23.364286,23.370001,22.774286,22.798571,20.205362,131095300
8/18/2009,23.09,23.462856,23.058571,23.428572,20.763706,107788100
8/19/2009,23.25,23.614286,23.207144,23.514286,20.83967,103317900
8/20/2009,23.568571,23.817142,23.515715,23.761429,21.058702,85507800
8/21/2009,23.950001,24.195715,23.828571,24.174286,21.424595,104018600
8/24/2009,24.302856,24.387142,24.038572,24.151428,21.404345,101732400
8/25/2009,24.20857,24.42,24.161428,24.200001,21.44739,81088700
8/26/2009,24.131428,24.221428,23.822857,23.915714,21.19544,75999700
8/27/2009,24.107143,24.224285,23.547142,24.207144,21.453722,112295400
8/28/2009,24.610001,24.641428,24.075714,24.292856,21.529686,113425200
8/31/2009,24.022858,24.121429,23.785715,24.030001,21.296726,77834400
9/1/2009,23.998571,24.285715,23.562857,23.614286,20.928303,117257000
9/2/2009,23.517143,23.944286,23.444286,23.597143,20.913103,91062300
9/3/2009,23.777143,23.871429,23.571428,23.792856,21.086554,73488800
9/4/2009,23.897142,24.385714,23.870001,24.33,21.562601,93657200
9/8/2009,24.711428,24.734285,24.571428,24.704287,21.894323,78761900
9/9/2009,24.682858,24.924286,24.242857,24.448572,21.667685,202771800
9/10/2009,24.58,24.75,24.401428,24.651428,21.847473,122783500
9/11/2009,24.701429,24.74,24.41,24.594286,21.796825,87240300
9/14/2009,24.404285,24.842857,24.321428,24.817142,21.994335,80502800
9/15/2009,24.862858,25.092857,24.798571,25.022858,22.176649,106617700
9/16/2009,25.427143,26.107143,25.411428,25.981428,23.02619,188505800
9/17/2009,25.997143,26.684286,25.995714,26.364286,23.365499,202643000
9/18/2009,26.547142,26.65,26.394285,26.431429,23.425005,150395700
9/21/2009,26.327143,26.451429,25.945715,26.288572,23.298401,109428900
9/22/2009,26.455715,26.482857,26.121429,26.354286,23.356636,89188400
9/23/2009,26.485714,26.985714,26.432858,26.5,23.485783,148390900
9/24/2009,26.742857,26.814285,26.110001,26.26,23.273075,137720100
9/25/2009,26.001429,26.5,25.92,26.052856,23.089489,111309800
9/28/2009,26.267143,26.668571,26.190001,26.592857,23.568073,84361200
9/29/2009,26.675714,26.771429,26.33,26.482857,23.470585,86346400
9/30/2009,26.59,26.635714,26.087143,26.478571,23.466782,134896300
10/1/2009,26.478571,26.602858,25.814285,25.837143,22.898317,131177900
10/2/2009,25.915714,26.562857,25.907143,26.414286,23.409815,138327000
10/5/2009,26.6,26.694286,26.324286,26.574286,23.551615,105783300
10/6/2009,26.82,27.144285,26.757143,27.144285,24.056782,151271400
10/7/2009,27.108572,27.221428,27.004286,27.178572,24.08717,116417000
10/8/2009,27.237143,27.35,26.984285,27.038572,23.963095,109552800
10/9/2009,26.995714,27.242857,26.945715,27.209999,24.115017,73318000
10/12/2009,27.288572,27.358572,27.091429,27.258572,24.15807,72006200
10/13/2009,27.232857,27.309999,27.1,27.145714,24.058046,87005100
10/14/2009,27.464285,27.474285,27.175714,27.327143,24.218834,93877700
10/15/2009,27.09,27.274286,27.075714,27.222857,24.126411,93389100
10/16/2009,27.049999,27.194286,26.834286,26.864286,23.808634,107856700
10/19/2009,26.835714,27.142857,26.507143,27.122858,24.037788,235557700
10/20/2009,28.657143,28.821428,28.264286,28.394285,25.164595,285259800
10/21/2009,28.502857,29.815714,28.461428,29.274286,25.944504,298431700
10/22/2009,29.242857,29.692858,28.93,29.314285,25.979956,197848000
10/23/2009,29.385714,29.4,29.032858,29.134285,25.820433,105196700
10/26/2009,29.095715,29.535715,28.585714,28.925714,25.635576,121084600
10/27/2009,28.808571,28.972857,28.064285,28.195715,24.988617,189137900
10/28/2009,28.244286,28.288572,27.299999,27.485714,24.359369,204596700
10/29/2009,27.857143,28.115715,27.448572,28.049999,24.85947,142567600
10/30/2009,28.008572,28.114286,26.881428,26.928572,23.865601,179381300
11/2/2009,27.114286,27.554285,26.51,27.044285,23.968155,169745800
11/3/2009,26.835714,27.074286,26.559999,26.964285,23.897255,130635400
11/4/2009,27.247143,27.692858,27.175714,27.258572,24.15807,121882600
11/5/2009,27.485714,27.857143,27.402857,27.718571,24.565742,96200300
11/6/2009,27.501429,27.884285,27.485714,27.762857,24.604996,73774400
11/9/2009,28.134285,28.842857,28.037144,28.780001,25.506449,132213900
11/10/2009,28.717142,29.282858,28.715714,28.997143,25.698885,100298800
11/11/2009,29.222857,29.285715,28.832857,29.035715,25.733068,110967500
11/12/2009,29.02,29.267143,28.775715,28.855715,25.573545,90932800
11/13/2009,28.981428,29.261429,28.867144,29.207144,25.884998,85810200
11/16/2009,29.354286,29.714285,29.287144,29.518572,26.161005,121301600
11/17/2009,29.440001,29.634285,29.285715,29.571428,26.207853,99128400
11/18/2009,29.505714,29.571428,29.142857,29.422857,26.076178,93580200
11/19/2009,29.23,29.23,28.542856,28.644285,25.386162,135581600
11/20/2009,28.450001,28.627142,28.251429,28.559999,25.311466,101666600
11/23/2009,29,29.428572,28.992857,29.411428,26.066051,118724200
11/24/2009,29.332857,29.411428,28.985714,29.205715,25.883736,79609600
11/25/2009,29.342857,29.378571,29.108572,29.17,25.852074,71613500
11/27/2009,28.459999,28.994286,28.338572,28.655714,25.396292,73814300
11/30/2009,28.73,28.811428,28.395714,28.558571,25.310196,106214500
12/1/2009,28.891428,28.967142,28.118572,28.138571,24.937971,116440800
12/2/2009,28.422857,28.774286,27.964285,28.032858,24.844286,178815000
12/3/2009,28.202858,28.425714,28.038572,28.068571,24.875933,112179900
12/4/2009,28.528572,28.554285,27.182858,27.617144,24.475849,206721200
12/7/2009,27.617144,27.681429,26.954287,26.992857,23.922577,178689700
12/8/2009,27.051428,27.478571,26.957144,27.124287,24.039053,172599700
12/9/2009,27.325714,28.308571,27.187143,28.257143,25.043051,171195500
12/10/2009,28.5,28.528572,28.017143,28.061428,24.869602,122417400
12/11/2009,28.254286,28.285715,27.632856,27.809999,24.646772,107443700
12/14/2009,27.91,28.204287,27.508572,28.139999,24.93924,123947600
12/15/2009,27.975714,28.215714,27.610001,27.738571,24.583469,104864900
12/16/2009,27.871429,28.071428,27.792856,27.861429,24.692352,88246200
12/17/2009,27.751429,27.857143,27.285715,27.408571,24.291,97209700
12/18/2009,27.595715,27.928572,27.514286,27.918571,24.742996,152192600
12/21/2009,28.007143,28.535715,27.952858,28.318571,25.097498,152976600
12/22/2009,28.491428,28.692858,28.379999,28.622858,25.367167,87378900
12/23/2009,28.742857,28.911428,28.687143,28.871429,25.587471,86381400
12/24/2009,29.078571,29.907143,29.049999,29.862858,26.466131,125222300
12/28/2009,30.245714,30.564285,29.944286,30.23,26.791512,161141400
12/29/2009,30.375713,30.388571,29.818571,29.871429,26.473722,111301400
12/30/2009,29.832857,30.285715,29.758572,30.234285,26.795311,103021100
12/31/2009,30.447144,30.478571,30.08,30.104286,26.680096,88102700
1/4/2010,30.49,30.642857,30.34,30.572857,27.095369,123432400
1/5/2010,30.657143,30.798571,30.464285,30.625713,27.14221,150476200
1/6/2010,30.625713,30.747143,30.107143,30.138571,26.710482,138040000
1/7/2010,30.25,30.285715,29.864286,30.082857,26.661104,119282800
1/8/2010,30.042856,30.285715,29.865715,30.282858,26.838356,111902700
1/11/2010,30.4,30.428572,29.778572,30.015715,26.601601,115557400
1/12/2010,29.884285,29.967142,29.488571,29.674286,26.299009,148614900
1/13/2010,29.695715,30.132856,29.157143,30.092857,26.66997,151473000
1/14/2010,30.015715,30.065714,29.860001,29.918571,26.515507,108223500
1/15/2010,30.132856,30.228571,29.41,29.418571,26.072376,148516900
1/19/2010,29.761429,30.741428,29.605715,30.719999,27.225779,182501900
1/20/2010,30.701429,30.792856,29.928572,30.247143,26.806705,153038200
1/21/2010,30.297142,30.472857,29.601429,29.724285,26.343319,152038600
1/22/2010,29.540001,29.642857,28.165714,28.25,25.036724,220441900
1/25/2010,28.93,29.242857,28.598572,29.01,25.710279,266424900
1/26/2010,29.421429,30.530001,28.940001,29.42,26.073641,466777500
1/27/2010,29.549999,30.082857,28.504286,29.697144,26.319265,430642100
1/28/2010,29.275715,29.357143,28.385714,28.469999,25.231701,293375600
1/29/2010,28.725714,28.885714,27.178572,27.437143,24.316326,311488100
2/1/2010,27.481428,28,27.328571,27.818571,24.654367,187469100
2/2/2010,27.987143,28.045713,27.625713,27.98,24.797436,174585600
2/3/2010,27.881428,28.6,27.774286,28.461428,25.224104,153832000
2/4/2010,28.104286,28.338572,27.367144,27.435715,24.315058,189413000
2/5/2010,27.518572,28,27.264286,27.922857,24.746792,212576700
2/8/2010,27.955715,28.268572,27.714285,27.731428,24.577139,119567700
2/9/2010,28.059999,28.214285,27.821428,28.027143,24.839218,158221700
2/10/2010,27.984285,28.085714,27.751429,27.874287,24.703745,92590400
2/11/2010,27.84,28.535715,27.722857,28.381428,25.153202,137586400
2/12/2010,28.301428,28.805714,27.928572,28.625713,25.369703,163867200
2/16/2010,28.848572,29.098572,28.788572,29.057142,25.752064,135934400
2/17/2010,29.17,29.187143,28.694286,28.935715,25.644442,109099200
2/18/2010,28.804285,29.127142,28.702858,28.99,25.692556,105706300
2/19/2010,28.837143,29.028572,28.73,28.809999,25.533033,103867400
2/22/2010,28.905714,28.928572,28.455715,28.631428,25.374765,97640900
2/23/2010,28.571428,28.761429,27.95857,28.151428,24.949368,143773700
2/24/2010,28.318571,28.777143,28.262857,28.665714,25.405157,115141600
2/25/2010,28.197144,28.98,28.127142,28.857143,25.574812,166281500
2/26/2010,28.911428,29.309999,28.857143,29.231428,25.906523,126865200
3/1/2010,29.392857,29.928572,29.35,29.855715,26.459799,137523400
3/2/2010,29.99,30.118572,29.677143,29.835714,26.442078,141636600
3/3/2010,29.848572,29.981428,29.705715,29.904285,26.502844,93013200
3/4/2010,29.897142,30.131428,29.804285,30.101429,26.677568,91510300
3/5/2010,30.705715,31.385714,30.661428,31.278572,27.720818,224905100
3/8/2010,31.43,31.441429,31.178572,31.297142,27.73727,107472400
3/9/2010,31.187143,32.142857,31.127142,31.860001,28.236111,230064800
3/10/2010,31.975714,32.21143,31.885714,32.119999,28.466536,149054500
3/11/2010,31.987143,32.214287,31.902857,32.214287,28.550097,101425100
3/12/2010,32.48143,32.532856,32.25,32.371429,28.689367,104080900
3/15/2010,32.197144,32.214287,31.464285,31.977142,28.339926,123375700
3/16/2010,32.025715,32.139999,31.787144,32.064285,28.41716,111727000
3/17/2010,32.128571,32.349998,31.895714,32.017143,28.375376,112739200
3/18/2010,32.014286,32.142857,31.801428,32.092857,28.442484,85527400
3/19/2010,32.112858,32.177143,31.604286,31.75,28.138622,139861400
3/22/2010,31.495714,32.285713,31.450001,32.107143,28.455141,114104900
3/23/2010,32.234287,32.682858,32.014286,32.622856,28.912199,150607800
3/24/2010,32.52,32.885715,32.501427,32.767143,29.04007,149445100
3/25/2010,32.988571,32.995716,32.32143,32.378571,28.69569,135571100
3/26/2010,32.707142,33.135715,32.650002,32.985714,29.23378,160218800
3/29/2010,33.285713,33.41,33.08857,33.19857,29.422417,135186100
3/30/2010,33.799999,33.925713,33.464287,33.692856,29.860489,131827500
3/31/2010,33.64143,33.80143,33.494286,33.57143,29.752874,107664900
4/1/2010,33.915714,34.104286,33.25,33.709999,29.875681,150786300
4/5/2010,33.568573,34.072857,33.53857,34.07,30.194727,171126900
4/6/2010,34.028572,34.32,33.857143,34.220001,30.327673,111754300
4/7/2010,34.221428,34.560001,34.094284,34.371429,30.461874,157125500
4/8/2010,34.348572,34.505714,34.005714,34.278572,30.379583,143247300
4/9/2010,34.490002,34.555714,34.351429,34.541428,30.612543,83545700
4/12/2010,34.599998,34.724285,34.544285,34.612858,30.67585,83256600
4/13/2010,34.55143,34.685715,34.444286,34.632858,30.693573,76552700
4/14/2010,35.040001,35.115715,34.867142,35.098572,31.106318,101019100
4/15/2010,35.111427,35.575714,35.072857,35.560001,31.515261,94196200
4/16/2010,35.509998,35.877144,34.935715,35.342857,31.322824,187636400
4/19/2010,35.290001,35.412857,34.53857,35.295715,31.281036,141731100
4/20/2010,35.505714,35.607143,34.708572,34.941429,30.967041,184581600
4/21/2010,36.971428,37.17857,36.532856,37.031429,32.819321,245597800
4/22/2010,36.89143,38.107143,36.599998,38.067142,33.737213,198356200
4/23/2010,38.284286,38.882858,38.142857,38.689999,34.289246,199238900
4/26/2010,38.84,38.922855,38.312859,38.5,34.120842,119767200
4/27/2010,38.181427,38.262856,37.217144,37.434284,33.17635,177335900
4/28/2010,37.607143,37.714287,36.630001,37.371429,33.120644,189600600
4/29/2010,37.574287,38.57143,37.43,38.377144,34.011971,139710200
4/30/2010,38.472858,38.652859,37.285713,37.298573,33.056076,135615900
5/3/2010,37.691429,38.26857,37.554287,38.049999,33.722031,113585500
5/4/2010,37.555714,37.612858,36.67857,36.954285,32.75095,180954900
5/5/2010,36.147144,36.877144,35.532856,36.57,32.41037,220775800
5/6/2010,36.261429,36.892857,28.464285,35.17857,31.177212,321465200
5/7/2010,34.815716,35.224285,32.172855,33.694286,29.861755,419004600
5/10/2010,35.75,36.378571,35.504284,36.284286,32.15715,246076600
5/11/2010,35.977142,37.127144,35.785713,36.645714,32.477467,212226700
5/12/2010,37.034286,37.59,36.957142,37.441429,33.182682,163594900
5/13/2010,37.602856,37.857143,36.628571,36.908573,32.710423,149928100
5/14/2010,36.451427,36.639999,35.642857,36.259998,32.135639,189840700
5/17/2010,36.385715,36.597141,35.387142,36.317142,32.186283,190708700
5/18/2010,36.71143,36.935715,35.751427,36.05143,31.95079,195669600
5/19/2010,35.642857,36.131428,34.978573,35.477142,31.441816,256431700
5/20/2010,34.554287,34.835712,33.744286,33.965714,30.10232,320728800
5/21/2010,33.259998,34.92857,33.049999,34.617142,30.679644,305972800
5/24/2010,35.325714,35.842857,35.18,35.251427,31.241777,188559700
5/25/2010,34.192856,35.251427,33.880001,35.031429,31.046803,262001600
5/26/2010,35.725716,36.01857,34.82143,34.872856,30.906261,212663500
5/27/2010,35.799999,36.27,35.587143,36.192856,32.076126,166570600
5/28/2010,37.055714,37.057144,36.192856,36.697144,32.52306,203903700
6/1/2010,37.098572,37.991428,36.994286,37.261429,33.023148,219118200
6/2/2010,37.791428,37.828571,37.189999,37.707142,33.418171,172137000
6/3/2010,37.882858,37.935715,37.201427,37.58857,33.313095,162526700
6/4/2010,36.887142,37.414288,36.375713,36.565716,32.406574,189576100
6/7/2010,36.898571,37.021427,35.792858,35.848572,31.771011,221735500
6/8/2010,36.177143,36.257141,35.092857,35.618572,31.567167,250192600
6/9/2010,35.924286,35.985714,34.64143,34.742859,30.791069,213657500
6/10/2010,34.977142,35.854286,34.599998,35.787144,31.716557,194089000
6/11/2010,35.46143,36.265713,35.33857,36.215714,32.096386,136439800
6/14/2010,36.565716,37.021427,36.287144,36.325714,32.193871,150740100
6/15/2010,36.52,37.121429,36.5,37.098572,32.878819,146268500
6/16/2010,37.299999,38.25,37.232857,38.17857,33.835979,195919500
6/17/2010,38.657143,38.985714,38.5,38.83857,34.420906,218213800
6/18/2010,38.892857,39.285713,38.774284,39.152859,34.699448,196155400
6/21/2010,39.669998,39.85857,38.389999,38.595715,34.205673,194122600
6/22/2010,38.880001,39.424286,38.785713,39.121429,34.671589,179315500
6/23/2010,39.225716,39.237144,38.271427,38.709999,34.306957,192114300
6/24/2010,38.714287,39.028572,38.299999,38.42857,34.057541,178569300
6/25/2010,38.580002,38.610001,37.972858,38.099998,33.766338,137485600
6/28/2010,38.132858,38.535713,37.78857,38.328571,33.968918,146237000
6/29/2010,37.73143,37.77,36.328571,36.595715,32.433163,283336200
6/30/2010,36.672855,36.852856,35.715714,35.932858,31.845707,184863000
7/1/2010,36.328571,36.400002,34.745716,35.497143,31.459551,255724000
7/2/2010,35.784286,35.847141,34.742859,35.277142,31.264568,173460700
7/6/2010,35.857143,36.114285,35.165714,35.51857,31.478537,153808900
7/7/2010,35.784286,36.967144,35.67857,36.952858,32.749683,163639000
7/8/2010,37.497143,37.557144,36.412857,36.869999,32.676254,184536100
7/9/2010,36.69857,37.128571,36.451427,37.08857,32.869972,108330600
7/12/2010,36.932858,37.407143,36.408573,36.755714,32.574966,140719600
7/13/2010,36.617142,36.628571,35.204285,35.971428,31.879879,297731000
7/14/2010,35.625713,36.542858,35.57143,36.104286,31.997627,203011900
7/15/2010,35.46143,36.709999,35.328571,35.921429,31.835569,206216500
7/16/2010,36.168571,36.424286,35.487144,35.700001,31.639339,259964600
7/19/2010,35.697144,35.697144,34.228573,35.082859,31.09239,256119500
7/20/2010,34.700001,36.128571,34.287144,35.984287,31.891277,268737700
7/21/2010,37.869999,37.878571,36.285713,36.32,32.188808,296417800
7/22/2010,36.811428,37.142857,36.472858,37.002857,32.793995,161329700
7/23/2010,36.727142,37.197144,36.611427,37.134285,32.910473,133347200
7/26/2010,37.142857,37.157143,36.815716,37.040001,32.826927,105137900
7/27/2010,37.267143,37.828571,37.185715,37.725716,33.434635,146192900
7/28/2010,37.667141,37.998573,37.17857,37.279999,33.039616,129996300
7/29/2010,37.244286,37.521427,36.585712,36.872856,32.67878,160951700
7/30/2010,36.555714,37.099998,36.414288,36.75,32.569897,112052500
8/2/2010,37.205715,37.512856,37.08857,37.407143,33.152298,107013900
8/3/2010,37.287144,37.60857,37.060001,37.418571,33.162422,104413400
8/4/2010,37.548573,37.754284,37.187141,37.568573,33.295364,105093800
8/5/2010,37.389999,37.597141,37.221428,37.385715,33.133308,72274300
8/6/2010,37.111427,37.355713,36.804287,37.155716,32.929466,111224400
8/9/2010,37.354286,37.450001,37.081429,37.392857,33.139645,75782000
8/10/2010,37.121429,37.207142,36.792858,37.058571,32.843369,112980000
8/11/2010,36.485714,36.527142,35.687141,35.741428,31.67605,155013600
8/12/2010,35.241428,36.157143,35.16,35.970001,31.878626,133730100
8/13/2010,35.950001,35.982857,35.584286,35.585712,31.538038,88717300
8/16/2010,35.368572,35.715714,35.23143,35.377144,31.353193,79607500
8/17/2010,35.725716,36.375713,35.599998,35.995716,31.901409,105660100
8/18/2010,36.05143,36.381428,35.939999,36.152859,32.040668,84924000
8/19/2010,36.119999,36.21143,35.525715,35.697144,31.636803,106676500
8/20/2010,35.627144,36.274284,35.57143,35.662857,31.606419,96057500
8/23/2010,35.970001,36,35.035713,35.114285,31.120235,103510400
8/24/2010,34.667141,34.714287,34.092857,34.275715,30.377045,150641400
8/25/2010,34.005714,34.855713,33.885715,34.69857,30.75181,149216900
8/26/2010,35.064285,35.107143,34.325714,34.325714,30.421366,116626300
8/27/2010,34.535713,34.658573,33.651428,34.517143,30.591021,137097800
8/30/2010,34.394287,35.107143,34.382858,34.642857,30.702431,95822300
8/31/2010,34.549999,34.937141,34.335712,34.728573,30.778406,105196700
9/1/2010,35.352856,35.922855,35.182858,35.761429,31.693773,174259400
9/2/2010,35.894287,36.024284,35.509998,36.024284,31.926731,103856900
9/3/2010,36.441429,36.968571,36.357143,36.967144,32.762356,130197200
9/7/2010,36.662857,37.075714,36.607143,36.830002,32.640793,85639400
9/8/2010,37.111427,37.77,37.014286,37.560001,33.287769,131637800
9/9/2010,37.862858,38.074287,37.560001,37.581429,33.306759,109643800
9/10/2010,37.598572,37.785713,37.342857,37.630001,33.349808,96885600
9/13/2010,37.974285,38.325714,37.965714,38.148571,33.809387,97195000
9/14/2010,38.029999,38.452858,37.931427,38.294285,33.938538,102037600
9/15/2010,38.310001,38.625713,38.262856,38.602856,34.212006,107342200
9/16/2010,38.605713,39.524284,38.5,39.509998,35.015961,163025800
9/17/2010,39.669998,39.708572,39.097141,39.33857,34.86404,158619300
9/20/2010,39.439999,40.540001,39.407143,40.46143,35.859177,164669400
9/21/2010,40.55143,41.049999,40.398571,40.53857,35.927532,167018600
9/22/2010,40.387142,41.139999,40.344284,41.107143,36.431435,146322400
9/23/2010,40.904285,41.822857,40.857143,41.274284,36.579571,196529200
9/24/2010,41.728573,41.932858,41.507141,41.759998,37.010033,162372000
9/27/2010,41.997143,42.104286,41.572857,41.594284,36.863174,120708700
9/28/2010,41.681427,41.681427,39.285713,40.98,36.318756,258760600
9/29/2010,41.032856,41.401428,40.857143,41.052856,36.383339,117411000
9/30/2010,41.285713,41.42857,40.17857,40.535713,35.925018,168347900
10/1/2010,40.878571,40.939999,40.192856,40.360001,35.769287,112035700
10/4/2010,40.228573,40.414288,39.681427,39.805714,35.278042,108825500
10/5/2010,40.285713,41.349998,40.259998,41.277142,36.582104,125491800
10/6/2010,41.369999,41.712856,40.751427,41.312859,36.613758,167717200
10/7/2010,41.477142,41.497143,40.987144,41.317142,36.617558,102099900
10/8/2010,41.672855,42.07143,41.42857,42.009998,37.231598,164600800
10/11/2010,42.105713,42.462856,42.085712,42.194286,37.394932,106938300
10/12/2010,42.201427,42.785713,41.784286,42.648571,37.79755,139636000
10/13/2010,42.885715,43.137142,42.828571,42.877144,38.000111,157523100
10/14/2010,43.098572,43.209999,42.914288,43.187141,38.274849,108824100
10/15/2010,43.919998,45,43.558571,44.962856,39.848583,230548500
10/18/2010,45.495716,45.57143,44.898571,45.42857,40.261326,273252700
10/19/2010,43.342857,44.824287,42.860001,44.212856,39.183895,308196000
10/20/2010,44.142857,44.892857,43.83857,44.361427,39.315578,180406100
10/21/2010,44.622856,44.962856,43.828571,44.217144,39.187695,137865000
10/22/2010,44.152859,44.291428,43.757141,43.924286,38.92815,93194500
10/25/2010,44.155716,44.514286,44.062859,44.119999,39.101601,98115500
10/26/2010,43.83857,44.248573,43.664288,44.007141,39.001579,98232400
10/27/2010,43.950001,44.271427,43.657143,43.975716,38.973736,99750700
10/28/2010,43.992859,44,42.985714,43.605713,38.645817,137762800
10/29/2010,43.46143,43.697144,42.98143,42.997143,38.106464,107627800
11/1/2010,43.174286,43.657143,43.171429,43.454285,38.511612,105972300
11/2/2010,43.857143,44.312859,43.857143,44.194286,39.167446,108482500
11/3/2010,44.48143,44.697144,44.075714,44.685715,39.602974,127087100
11/4/2010,45.064285,45.740002,45.004284,45.467144,40.295517,160622000
11/5/2010,45.427143,45.652859,45.25,45.304287,40.151188,90313300
11/8/2010,45.314285,45.681427,45.251427,45.517143,40.339836,70439600
11/9/2010,45.864285,45.900002,44.92857,45.154285,40.018246,95886000
11/10/2010,45.234287,45.53857,44.792858,45.432858,40.265141,96056800
11/11/2010,45,45.485714,44.892857,45.235714,40.090412,90321000
11/12/2010,45.142857,45.214287,43.375713,44.004284,38.999046,198961700
11/15/2010,44.065716,44.362858,43.752857,43.862858,38.873714,100901500
11/16/2010,43.674286,43.942856,42.759998,43.084286,38.183701,164412500
11/17/2010,43.028572,43.427143,42.537144,42.92857,38.045692,119862400
11/18/2010,43.599998,44.238571,43.527142,44.061428,39.049683,123622800
11/19/2010,43.995716,44.057144,43.605713,43.818573,38.834469,96210800
11/22/2010,43.811428,44.765713,43.695713,44.765713,39.673866,98268800
11/23/2010,44.349998,44.535713,43.794285,44.104286,39.087681,129861900
11/24/2010,44.57143,45.057144,44.535713,44.971428,39.856178,103431300
11/26/2010,44.82,45.385715,44.705715,45,39.881516,59396400
11/29/2010,45.07143,45.354286,44.482857,45.267143,40.118271,111446300
11/30/2010,44.791428,44.908573,44.41,44.450001,39.394066,125464500
12/1/2010,45.03857,45.392857,45,45.200001,40.058762,115437700
12/2/2010,45.361427,45.57143,44.984287,45.450001,40.280327,115709300
12/3/2010,45.287144,45.521427,45.191429,45.348572,40.190437,85523200
12/6/2010,45.52,46.047142,45.488571,45.735714,40.533535,112120400
